timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1706189531092,403,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-94,text,true,,2274,635,22,22,https://blazedemo.com/reserve.php,403,0,109
1706189530750,745,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-100,text,true,,2279,805,22,22,https://blazedemo.com/confirmation.php,745,0,0
1706189531408,169,PuchaseFlight/confirmation.php-313,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-88,text,false,Test failed: text expected to contain /Thank you for your purchase today!/,212,805,23,23,https://blazedemo.com/confirmation.php,169,0,0
1706189530742,851,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-86,text,true,,2470,635,23,23,https://blazedemo.com/reserve.php,850,0,113
1706189531212,453,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-89,text,true,,2287,805,24,24,https://blazedemo.com/confirmation.php,453,0,0
1706189531133,600,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-85,text,true,,2556,689,24,24,https://blazedemo.com/purchase.php,597,0,0
1706189531079,739,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-95,text,true,,2476,805,25,25,https://blazedemo.com/confirmation.php,739,0,0
1706189531542,278,FindFlights/reserve.php-230,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-78,text,false,,212,640,25,25,https://blazedemo.com/reserve.php,278,0,109
1706189530642,1222,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-87,text,true,,2289,640,26,26,https://blazedemo.com/reserve.php,1222,0,115
1706189530910,983,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-96,text,true,,2368,635,26,26,https://blazedemo.com/reserve.php,982,0,118
1706189531042,882,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-83,text,true,,2425,640,26,26,https://blazedemo.com/reserve.php,882,0,114
1706189531245,772,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-92,text,true,,2687,689,27,27,https://blazedemo.com/purchase.php,772,0,0
1706189531342,682,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-80,text,true,,2462,635,27,27,https://blazedemo.com/reserve.php,682,0,152
1706189531733,302,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-85,text,true,,2277,805,27,27,https://blazedemo.com/confirmation.php,302,0,0
1706189531643,402,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-77,text,true,,2368,632,28,28,https://blazedemo.com/reserve.php,402,0,120
1706189531893,168,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-96,text,false,Test failed: text expected to contain /has been reserved/,212,689,28,28,https://blazedemo.com/purchase.php,168,0,0
1706189531426,636,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-84,text,true,,2624,689,28,28,https://blazedemo.com/purchase.php,636,0,0
1706189531820,256,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-78,text,true,,2442,689,28,28,https://blazedemo.com/purchase.php,256,0,0
1706189531495,648,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-94,text,true,,2481,689,29,29,https://blazedemo.com/purchase.php,644,0,0
1706189531170,1015,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-93,text,true,,2544,689,29,29,https://blazedemo.com/purchase.php,1014,0,0
1706189531864,370,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-87,text,true,,2638,689,29,29,https://blazedemo.com/purchase.php,370,0,0
1706189531438,894,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-99,text,true,,2529,689,30,30,https://blazedemo.com/purchase.php,892,0,0
1706189532017,338,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-92,text,true,,2494,805,31,31,https://blazedemo.com/confirmation.php,333,0,0
1706189531143,1213,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-82,text,true,,2318,632,31,31,https://blazedemo.com/reserve.php,1213,0,122
1706189531327,1065,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-97,text,true,,2381,640,31,31,https://blazedemo.com/reserve.php,1064,0,167
1706189531943,498,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-74,text,true,,2451,632,31,31,https://blazedemo.com/reserve.php,497,0,117
1706189531442,1085,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-79,text,true,,2331,635,32,32,https://blazedemo.com/reserve.php,1085,0,137
1706189532142,390,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-72,text,true,,2356,640,32,32,https://blazedemo.com/reserve.php,390,0,113
1706189532234,309,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-87,text,true,,2316,805,33,33,https://blazedemo.com/confirmation.php,309,0,0
1706189532045,535,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-77,text,true,,2648,689,33,33,https://blazedemo.com/purchase.php,534,0,0
1706189532025,616,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-80,text,true,,2578,689,33,33,https://blazedemo.com/purchase.php,616,0,0
1706189532356,306,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-82,text,true,,2578,689,34,34,https://blazedemo.com/purchase.php,299,0,0
1706189531924,739,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-83,text,true,,2476,689,34,34,https://blazedemo.com/purchase.php,738,0,0
1706189532392,273,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-97,text,true,,2522,689,34,34,https://blazedemo.com/purchase.php,273,0,0
1706189531819,852,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-95,text,true,,2306,640,34,34,https://blazedemo.com/reserve.php,852,0,113
1706189531743,928,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-76,text,true,,2469,637,34,34,https://blazedemo.com/reserve.php,928,0,114
1706189532242,467,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-71,text,true,,2241,635,34,34,https://blazedemo.com/reserve.php,467,0,116
1706189531578,1144,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-88,text,true,,2486,635,34,34,https://blazedemo.com/reserve.php,1141,0,122
1706189532042,723,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-73,text,true,,2299,637,35,35,https://blazedemo.com/reserve.php,723,0,112
1706189532527,271,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-79,text,true,,2619,689,35,35,https://blazedemo.com/purchase.php,267,0,0
1706189532063,744,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-84,text,true,,2403,805,35,35,https://blazedemo.com/confirmation.php,743,0,0
1706189532062,767,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-96,text,true,,2307,805,35,35,https://blazedemo.com/confirmation.php,767,0,0
1706189532671,168,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-76,text,false,Test failed: text expected to contain /has been reserved/,212,689,35,35,https://blazedemo.com/purchase.php,168,0,0
1706189532077,772,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-78,text,true,,2335,805,36,36,https://blazedemo.com/confirmation.php,772,0,0
1706189532442,447,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-74,text,true,,2642,689,36,36,https://blazedemo.com/purchase.php,447,0,0
1706189532663,269,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-82,text,true,,2307,805,36,36,https://blazedemo.com/confirmation.php,268,0,0
1706189532671,284,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-95,text,true,,2621,689,37,37,https://blazedemo.com/purchase.php,283,0,0
1706189532798,169,PuchaseFlight/confirmation.php-313,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-79,text,false,Test failed: text expected to contain /Thank you for your purchase today!/,212,805,37,37,https://blazedemo.com/confirmation.php,169,0,0
1706189532333,643,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-99,text,true,,2299,805,37,37,https://blazedemo.com/confirmation.php,641,0,0
1706189532543,440,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-68,text,true,,2409,640,37,37,https://blazedemo.com/reserve.php,440,0,114
1706189532143,861,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-94,text,true,,2478,805,37,37,https://blazedemo.com/confirmation.php,858,0,0
1706189532344,682,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-70,text,true,,2241,632,37,37,https://blazedemo.com/reserve.php,682,0,116
1706189532663,363,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-83,text,true,,2357,805,37,37,https://blazedemo.com/confirmation.php,363,0,0
1706189532765,284,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-73,text,true,,2642,689,38,38,https://blazedemo.com/purchase.php,284,0,0
1706189532532,574,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-72,text,true,,2447,689,38,38,https://blazedemo.com/purchase.php,574,0,0
1706189532443,689,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-69,text,true,,2425,637,38,38,https://blazedemo.com/reserve.php,689,0,119
1706189532743,389,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-66,text,true,,2366,635,38,38,https://blazedemo.com/reserve.php,389,0,108
1706189532983,167,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-68,text,false,Test failed: text expected to contain /has been reserved/,212,689,39,39,https://blazedemo.com/purchase.php,167,0,0
1706189531666,1489,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-89,text,true,,2380,635,39,39,https://blazedemo.com/reserve.php,1489,0,122
1706189532809,415,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-84,text,true,,2305,637,39,39,https://blazedemo.com/reserve.php,414,0,125
1706189532666,578,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-97,text,true,,2291,805,40,40,https://blazedemo.com/confirmation.php,578,0,0
1706189532839,440,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-76,text,true,,2481,805,40,40,https://blazedemo.com/confirmation.php,438,0,0
1706189533027,292,FindFlights/reserve.php-230,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-83,text,false,,212,635,40,40,https://blazedemo.com/reserve.php,292,0,122
1706189531370,1972,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-98,text,true,,2369,632,41,41,https://blazedemo.com/reserve.php,1972,0,124
1706189532544,804,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-87,text,true,,2370,635,41,41,https://blazedemo.com/reserve.php,804,0,121
1706189532709,656,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-71,text,true,,2585,689,41,41,https://blazedemo.com/purchase.php,655,0,0
1706189531496,1881,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-100,text,true,,2245,637,41,41,https://blazedemo.com/reserve.php,1881,0,131
1706189533224,171,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-84,text,false,Test failed: text expected to contain /has been reserved/,212,689,41,41,https://blazedemo.com/purchase.php,171,0,0
1706189532036,1391,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-85,text,true,,2245,635,41,41,https://blazedemo.com/reserve.php,1390,0,118
1706189532356,1085,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-92,text,true,,2245,635,41,41,https://blazedemo.com/reserve.php,1085,0,120
1706189532955,528,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-95,text,true,,2362,805,42,42,https://blazedemo.com/confirmation.php,527,0,0
1706189532842,653,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-65,text,true,,2256,635,42,42,https://blazedemo.com/reserve.php,653,0,111
1706189531842,1653,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-75,text,true,,2395,635,42,42,https://blazedemo.com/reserve.php,1653,0,110
1706189532851,652,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-78,text,true,,2263,632,42,42,https://blazedemo.com/reserve.php,652,0,124
1706189532943,605,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-64,text,true,,2398,637,43,43,https://blazedemo.com/reserve.php,605,0,115
1706189533377,172,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-100,text,false,Test failed: text expected to contain /has been reserved/,212,689,43,43,https://blazedemo.com/purchase.php,172,0,0
1706189533133,469,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-66,text,true,,2561,689,43,43,https://blazedemo.com/purchase.php,464,0,0
1706189533442,176,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-92,text,false,Test failed: text expected to contain /has been reserved/,212,689,43,43,https://blazedemo.com/purchase.php,176,0,0
1706189533155,466,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-89,text,true,,2489,689,43,43,https://blazedemo.com/purchase.php,465,0,0
1706189532933,705,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-82,text,true,,2279,635,43,43,https://blazedemo.com/reserve.php,705,0,112
1706189533026,679,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-70,text,true,,2610,689,44,44,https://blazedemo.com/purchase.php,677,0,0
1706189533043,670,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-63,text,true,,2401,637,44,44,https://blazedemo.com/reserve.php,670,0,118
1706189533548,170,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-64,text,false,Test failed: text expected to contain /has been reserved/,212,689,44,44,https://blazedemo.com/purchase.php,170,0,0
1706189533142,650,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-62,text,true,,2434,640,45,45,https://blazedemo.com/reserve.php,649,0,121
1706189533245,555,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-97,text,true,,2442,632,45,45,https://blazedemo.com/reserve.php,554,0,129
1706189532968,867,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-79,text,true,,2485,640,45,45,https://blazedemo.com/reserve.php,867,0,114
1706189532185,1650,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-93,text,true,,2325,805,45,45,https://blazedemo.com/confirmation.php,1650,0,0
1706189533442,423,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-59,text,true,,2373,640,46,46,https://blazedemo.com/reserve.php,423,0,133
1706189533621,315,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-89,text,true,,2341,805,46,46,https://blazedemo.com/confirmation.php,315,0,0
1706189533280,669,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-76,text,true,,2466,635,47,47,https://blazedemo.com/reserve.php,668,0,116
1706189533349,615,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-87,text,true,,2691,689,47,47,https://blazedemo.com/purchase.php,614,0,0
1706189533792,172,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-62,text,false,Test failed: text expected to contain /has been reserved/,212,689,47,47,https://blazedemo.com/purchase.php,172,0,0
1706189533342,636,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-98,text,true,,2625,689,47,47,https://blazedemo.com/purchase.php,635,0,0
1706189533495,483,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-75,text,true,,2653,689,47,47,https://blazedemo.com/purchase.php,482,0,0
1706189533366,644,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-71,text,true,,2290,805,47,47,https://blazedemo.com/confirmation.php,644,0,0
1706189532977,1051,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-99,text,true,,2422,635,47,47,https://blazedemo.com/reserve.php,1051,0,114
1706189533865,172,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-59,text,false,Test failed: text expected to contain /has been reserved/,212,689,47,47,https://blazedemo.com/purchase.php,172,0,0
1706189533241,819,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-61,text,true,,2417,635,48,48,https://blazedemo.com/reserve.php,819,0,109
1706189532580,1497,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-77,text,true,,2470,805,48,48,https://blazedemo.com/confirmation.php,1497,0,0
1706189533618,476,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-92,text,true,,2353,805,48,48,https://blazedemo.com/confirmation.php,474,0,0
1706189533483,628,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-95,text,true,,2348,635,48,48,https://blazedemo.com/reserve.php,628,0,116
1706189533705,425,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-70,text,true,,2256,805,48,48,https://blazedemo.com/confirmation.php,422,0,0
1706189533150,1002,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-68,text,true,,2334,805,49,49,https://blazedemo.com/confirmation.php,1000,0,0
1706189533602,551,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-66,text,true,,2441,805,49,49,https://blazedemo.com/confirmation.php,551,0,0
1706189533006,1147,FindFlights/reserve.php-230,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-94,text,true,,2426,632,49,49,https://blazedemo.com/reserve.php,1147,0,129
1706189532722,1504,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-88,text,true,,2519,689,49,49,https://blazedemo.com/purchase.php,1503,0,0
1706189534060,180,ChooseFlight/purchase.php-237,429,Too Many Requests,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-61,text,false,Test failed: text expected to contain /has been reserved/,212,689,49,49,https://blazedemo.com/purchase.php,180,0,0
1706189533713,545,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-63,text,true,,2617,689,50,50,https://blazedemo.com/purchase.php,544,0,0
1706189533978,287,PuchaseFlight/confirmation.php-313,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-98,text,true,,2324,805,50,50,https://blazedemo.com/confirmation.php,287,0,0
1706189533319,946,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-83,text,true,,2591,689,50,50,https://blazedemo.com/purchase.php,946,0,0
1706189533800,484,ChooseFlight/purchase.php-237,200,OK,jp@gc - Ultimate Thread Group ( Spike Testing ) 1-97,text,true,,2514,689,50,50,https://blazedemo.com/purchase.php,482,0,0
